filename,filepath,wnid,domain,superordinate,coordinate,specific,typicality,prompt_text
golden_retriever_n02099601_n02099601_26.JPEG,data/images/golden_retriever_n02099601_n02099601_26.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_237.JPEG,data/images/golden_retriever_n02099601_n02099601_237.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_105.JPEG,data/images/golden_retriever_n02099601_n02099601_105.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_162.JPEG,data/images/golden_retriever_n02099601_n02099601_162.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_273.JPEG,data/images/golden_retriever_n02099601_n02099601_273.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_240.JPEG,data/images/golden_retriever_n02099601_n02099601_240.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_219.JPEG,data/images/golden_retriever_n02099601_n02099601_219.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_208.JPEG,data/images/golden_retriever_n02099601_n02099601_208.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_232.JPEG,data/images/golden_retriever_n02099601_n02099601_232.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_201.JPEG,data/images/golden_retriever_n02099601_n02099601_201.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_202.JPEG,data/images/golden_retriever_n02099601_n02099601_202.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_137.JPEG,data/images/golden_retriever_n02099601_n02099601_137.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_13.JPEG,data/images/golden_retriever_n02099601_n02099601_13.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_161.JPEG,data/images/golden_retriever_n02099601_n02099601_161.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_1.JPEG,data/images/golden_retriever_n02099601_n02099601_1.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_180.JPEG,data/images/golden_retriever_n02099601_n02099601_180.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_145.JPEG,data/images/golden_retriever_n02099601_n02099601_145.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_261.JPEG,data/images/golden_retriever_n02099601_n02099601_261.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_205.JPEG,data/images/golden_retriever_n02099601_n02099601_205.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_200.JPEG,data/images/golden_retriever_n02099601_n02099601_200.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_267.JPEG,data/images/golden_retriever_n02099601_n02099601_267.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_252.JPEG,data/images/golden_retriever_n02099601_n02099601_252.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_121.JPEG,data/images/golden_retriever_n02099601_n02099601_121.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_262.JPEG,data/images/golden_retriever_n02099601_n02099601_262.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_224.JPEG,data/images/golden_retriever_n02099601_n02099601_224.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_102.JPEG,data/images/golden_retriever_n02099601_n02099601_102.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_256.JPEG,data/images/golden_retriever_n02099601_n02099601_256.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_222.JPEG,data/images/golden_retriever_n02099601_n02099601_222.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_132.JPEG,data/images/golden_retriever_n02099601_n02099601_132.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_264.JPEG,data/images/golden_retriever_n02099601_n02099601_264.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_210.JPEG,data/images/golden_retriever_n02099601_n02099601_210.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_229.JPEG,data/images/golden_retriever_n02099601_n02099601_229.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_147.JPEG,data/images/golden_retriever_n02099601_n02099601_147.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_263.JPEG,data/images/golden_retriever_n02099601_n02099601_263.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_192.JPEG,data/images/golden_retriever_n02099601_n02099601_192.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_25.JPEG,data/images/golden_retriever_n02099601_n02099601_25.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_129.JPEG,data/images/golden_retriever_n02099601_n02099601_129.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_275.JPEG,data/images/golden_retriever_n02099601_n02099601_275.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_22.JPEG,data/images/golden_retriever_n02099601_n02099601_22.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_230.JPEG,data/images/golden_retriever_n02099601_n02099601_230.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_244.JPEG,data/images/golden_retriever_n02099601_n02099601_244.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_215.JPEG,data/images/golden_retriever_n02099601_n02099601_215.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_269.JPEG,data/images/golden_retriever_n02099601_n02099601_269.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_104.JPEG,data/images/golden_retriever_n02099601_n02099601_104.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_134.JPEG,data/images/golden_retriever_n02099601_n02099601_134.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_126.JPEG,data/images/golden_retriever_n02099601_n02099601_126.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_112.JPEG,data/images/golden_retriever_n02099601_n02099601_112.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_197.JPEG,data/images/golden_retriever_n02099601_n02099601_197.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_209.JPEG,data/images/golden_retriever_n02099601_n02099601_209.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_206.JPEG,data/images/golden_retriever_n02099601_n02099601_206.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_179.JPEG,data/images/golden_retriever_n02099601_n02099601_179.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_246.JPEG,data/images/golden_retriever_n02099601_n02099601_246.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_211.JPEG,data/images/golden_retriever_n02099601_n02099601_211.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_133.JPEG,data/images/golden_retriever_n02099601_n02099601_133.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_2.JPEG,data/images/golden_retriever_n02099601_n02099601_2.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_245.JPEG,data/images/golden_retriever_n02099601_n02099601_245.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_268.JPEG,data/images/golden_retriever_n02099601_n02099601_268.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_135.JPEG,data/images/golden_retriever_n02099601_n02099601_135.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_131.JPEG,data/images/golden_retriever_n02099601_n02099601_131.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_199.JPEG,data/images/golden_retriever_n02099601_n02099601_199.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_124.JPEG,data/images/golden_retriever_n02099601_n02099601_124.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_168.JPEG,data/images/golden_retriever_n02099601_n02099601_168.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_190.JPEG,data/images/golden_retriever_n02099601_n02099601_190.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_241.JPEG,data/images/golden_retriever_n02099601_n02099601_241.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_151.JPEG,data/images/golden_retriever_n02099601_n02099601_151.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_271.JPEG,data/images/golden_retriever_n02099601_n02099601_271.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_122.JPEG,data/images/golden_retriever_n02099601_n02099601_122.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_234.JPEG,data/images/golden_retriever_n02099601_n02099601_234.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_226.JPEG,data/images/golden_retriever_n02099601_n02099601_226.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_203.JPEG,data/images/golden_retriever_n02099601_n02099601_203.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_233.JPEG,data/images/golden_retriever_n02099601_n02099601_233.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_196.JPEG,data/images/golden_retriever_n02099601_n02099601_196.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_148.JPEG,data/images/golden_retriever_n02099601_n02099601_148.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_114.JPEG,data/images/golden_retriever_n02099601_n02099601_114.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_204.JPEG,data/images/golden_retriever_n02099601_n02099601_204.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_212.JPEG,data/images/golden_retriever_n02099601_n02099601_212.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_115.JPEG,data/images/golden_retriever_n02099601_n02099601_115.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_117.JPEG,data/images/golden_retriever_n02099601_n02099601_117.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_130.JPEG,data/images/golden_retriever_n02099601_n02099601_130.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_178.JPEG,data/images/golden_retriever_n02099601_n02099601_178.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_103.JPEG,data/images/golden_retriever_n02099601_n02099601_103.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_153.JPEG,data/images/golden_retriever_n02099601_n02099601_153.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_146.JPEG,data/images/golden_retriever_n02099601_n02099601_146.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_173.JPEG,data/images/golden_retriever_n02099601_n02099601_173.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_216.JPEG,data/images/golden_retriever_n02099601_n02099601_216.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_11.JPEG,data/images/golden_retriever_n02099601_n02099601_11.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_191.JPEG,data/images/golden_retriever_n02099601_n02099601_191.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_238.JPEG,data/images/golden_retriever_n02099601_n02099601_238.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_111.JPEG,data/images/golden_retriever_n02099601_n02099601_111.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_259.JPEG,data/images/golden_retriever_n02099601_n02099601_259.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_154.JPEG,data/images/golden_retriever_n02099601_n02099601_154.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_239.JPEG,data/images/golden_retriever_n02099601_n02099601_239.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_159.JPEG,data/images/golden_retriever_n02099601_n02099601_159.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_255.JPEG,data/images/golden_retriever_n02099601_n02099601_255.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_157.JPEG,data/images/golden_retriever_n02099601_n02099601_157.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_194.JPEG,data/images/golden_retriever_n02099601_n02099601_194.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_171.JPEG,data/images/golden_retriever_n02099601_n02099601_171.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
golden_retriever_n02099601_n02099601_174.JPEG,data/images/golden_retriever_n02099601_n02099601_174.JPEG,n02099601,Living,Animals,Domestic Dogs,Golden Retriever,Typical,golden_retriever
